p1a_1,p1a_2,p1a_3,p1a_4,p1a_5,p1a_6,p1a_7,p1a_8,p1a_9,p1a_10,p1a_11,p1a_12,p1a_13,p1a_14,p1a_15,p1a_16,p1a_17,p1a_18,p1a_19,p1a_20,p1a_21,p1a_22,p17_1,p17_4,sexo,edad_1,escol,cond_act,h21_1,Tam_loc,ing_fam,Pondi2,estrato
3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,3,2,12,1,0,40283,21
3,2,3,1,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,5,2,2,5,1,0,23989,21
3,1,1,2,2,1,1,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,2,3,1,2,-1,1,4,51053,21
3,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1,2,6,4,2,-1,1,0,15639,21
3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,2,2,3,4,2,11,1,6,35273,21
2,2,2,2,2,2,3,2,3,3,3,2,3,3,2,2,2,3,3,2,3,2,1,1,2,3,4,1,2,1,0,52910,21
3,3,3,2,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,2,2,2,3,2,7,1,0,32007,21
3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,7,1,2,-1,2,0,6387,22
3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,2,2,3,2,2,2,2,4,8917,22
3,3,3,1,1,3,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,1,2,1,5,4,1,1,2,8,9097,22
3,3,3,2,3,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,1,2,4,2,2,4,2,0,39153,12
3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,7,1,2,-1,2,0,57281,12
3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,7,1,2,-1,2,0,6271,12
3,3,3,2,1,1,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,2,1,3,3,1,5,2,4,39006,12
3,3,3,3,2,2,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,1,2,5,3,2,3,2,0,19318,12
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,5,3,1,11,2,4,5033,12
3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,3,2,1,5,2,5,27704,12
3,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,1,2,3,2,1,4,2,8,27704,12
3,3,3,3,1,1,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,1,1,6,2,1,4,2,3,20116,12
3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,7,1,2,-1,3,0,19521,13
3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,7,1,1,4,3,0,48803,13
3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,7,1,2,-1,3,0,19521,13
3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,7,1,2,-1,3,8,39042,13
3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,7,1,2,-1,3,0,19521,13
3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,7,1,1,99,3,0,58564,13
3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,5,1,1,10,3,0,10023,13
3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,1,1,4,1,1,9,3,3,29730,13
3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,5,3,2,11,3,7,50115,13
3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,4,3,1,14,3,4,29730,13
3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,6,1,2,9,3,6,28857,13
3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,7,1,1,4,3,0,39042,13
3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,6,1,1,8,3,3,21643,13
3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,6,2,2,11,3,2,14428,13
3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,3,3,2,4,3,5,129364,13
3,3,3,1,1,2,3,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,1,1,1,5,3,1,12,2,7,7948,12
3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,7,2,2,7,2,0,31847,12
3,2,3,1,3,2,1,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,4,1,2,1,8,122167,31
3,2,3,2,3,3,3,2,3,1,3,2,3,3,3,3,3,3,3,3,3,3,1,1,1,6,2,1,7,1,7,105186,31
3,3,3,3,1,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,2,1,7,1,2,-1,4,4,72877,44
3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,5,3,1,8,4,5,131431,44
3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,7,1,2,-1,4,0,109239,44
3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,2,1,7,3,2,-1,4,0,72877,44
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,3,2,9,3,3,31188,13
3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,5,3,1,-1,3,7,11495,13
3,3,3,1,1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,4,3,2,8,3,4,19871,13
3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,3,2,4,3,2,46782,13
3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,4,3,2,7,3,4,39743,13
3,3,3,1,1,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,1,2,1,4,3,1,5,1,4,15775,11
3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,6,2,2,-1,1,0,7656,11
3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,3,3,1,6,1,3,12422,11
3,3,2,2,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,1,2,2,3,2,1,3,0,64996,13
3,3,3,1,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,4,3,2,6,3,4,62118,13
3,3,3,1,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,5,3,2,2,3,3,30308,13
3,3,3,1,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,4,3,2,5,3,7,62995,13
3,3,3,1,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,3,4,1,4,3,5,66862,13
3,3,3,1,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,4,3,2,11,3,4,41996,13
3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,5,3,1,5,3,5,23689,13
3,3,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1,2,4,3,2,14,3,6,41996,13
3,3,3,2,1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,3,4,2,1,1,4,11440,41
3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,3,2,7,1,8,54991,41
3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,7,3,2,12,1,8,18721,41
3,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,4,4,1,7,1,4,17530,41
3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,5,3,1,7,1,8,31158,41
3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,6,3,1,12,1,8,17396,41
3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,7,1,2,5,4,4,156789,14
3,3,3,1,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,4,3,1,14,1,7,104531,31
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,5,2,1,4,1,4,36225,31
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,4,3,1,4,1,4,34844,31
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,3,1,8,1,6,91822,31
3,3,3,1,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,3,3,2,6,1,5,50297,31
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,5,1,3,1,4,36813,31
3,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,2,2,4,2,1,6,1,5,46464,31
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,5,1,2,-1,4,0,135001,34
3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,1,3,5,1,1,4,0,81351,34
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,7,4,2,-1,4,0,74785,34
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,4,4,1,4,4,0,51339,34
3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,2,2,5,2,1,7,4,0,202502,34
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,7,1,2,-1,3,0,53142,33
3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,3,3,2,5,3,6,35917,33
3,3,3,1,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,3,1,6,1,6,70304,31
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,7,5,1,7,1,8,25544,31
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,2,1,3,3,1,1,1,3,27787,31
3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,2,1,3,4,1,5,1,4,27098,31
3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,4,2,14,1,4,68560,31
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,3,2,14,1,8,137120,31
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,7,3,2,-1,1,0,35024,31
3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,2,6,1,2,-1,1,0,29325,31
3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,2,2,4,1,2,12,4,4,60644,34
3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,1,1,6,1,1,4,4,3,82738,34
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,1,1,7,1,1,7,4,0,58893,34
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,7,1,2,7,4,8,232933,34
3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,7,1,2,-1,4,8,232933,34
3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,1,5,2,1,11,4,4,19112,34
3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,1,4,1,1,9,4,3,73534,34
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,4,2,1,9,4,4,60644,34
3,3,3,1,2,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,2,2,3,2,2,7,2,0,82211,32
3,3,3,1,1,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,6,1,2,7,4,4,67452,14
3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,6,2,1,-1,4,7,22484,14
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,5,3,2,-1,4,0,31238,14
3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,5,5,2,-1,4,0,12208,14
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,3,2,2,4,4,3,67197,14
3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,6,2,2,6,4,7,22484,14
3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,1,2,5,1,2,4,4,4,46857,14
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,3,3,3,1,1,1,3,4,1,12,4,3,63072,14
3,3,3,3,1,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,1,7,3,6,22075,43
3,3,3,2,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,3,2,2,7,3,3,141153,43
3,3,3,2,3,2,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,1,2,3,3,2,5,3,4,56461,43
3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,3,2,11,3,2,165426,43
3,3,3,1,3,1,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,1,2,5,1,2,7,3,3,260150,43
3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,7,1,2,-1,3,5,156303,43
1,3,3,2,2,2,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,1,1,2,7,1,2,4,3,8,390482,43
3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,6,1,1,12,3,0,45447,43
3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,1,2,5,1,1,10,3,2,43358,43
3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,1,11,3,2,87903,43
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,6,1,2,7,3,8,21446,33
3,3,3,1,1,1,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,2,4,3,2,12,3,5,15719,33
9,3,3,2,2,2,9,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,2,5,3,1,12,3,6,42362,33
3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,6,1,2,-1,3,0,13128,33
8,9,9,1,1,1,9,1,9,9,9,9,9,9,1,2,9,9,9,9,9,9,1,1,1,2,3,2,7,2,0,48911,12
3,3,3,1,3,2,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,2,1,5,3,1,5,3,0,16196,13
3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,4,2,1,4,3,0,19216,23
3,3,3,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,4,1,2,3,5,20919,13
3,3,3,1,1,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,2,7,2,2,8,3,4,61876,33
3,3,3,2,2,2,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,1,2,2,3,2,2,4,4,3,81275,44
3,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,4,1,7,1,4,15993,21
3,1,3,3,3,3,1,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,1,1,3,5,1,7,3,8,71665,23
3,3,3,2,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,4,3,1,11,1,6,140822,41
3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,3,4,2,12,1,3,110037,41
3,2,2,2,1,8,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,4,2,1,6,1,4,132905,21
2,3,3,1,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,3,2,7,1,0,40850,21
3,3,3,2,3,2,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,1,2,5,2,1,12,2,8,18360,12
3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,1,2,-1,3,0,42940,23
3,3,3,3,1,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,4,3,1,5,3,4,34542,23
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,1,1,4,3,1,5,3,6,31357,23
3,3,3,1,3,3,3,2,3,3,3,2,3,3,2,1,3,3,3,3,3,3,1,2,1,2,4,1,12,3,7,60969,33
3,3,3,1,1,1,3,1,1,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,1,4,3,1,5,4,4,69492,14
3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,2,7,1,2,-1,4,0,47578,14
3,3,3,1,1,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,5,3,2,7,4,5,46857,14
2,2,3,2,2,2,3,2,3,3,3,1,3,3,2,2,3,3,3,3,3,3,2,2,1,6,5,1,99,1,0,24955,21
3,3,3,2,2,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,1,1,4,4,1,8,1,8,10191,31
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,3,2,2,1,2,3,1,5,1,8,43119,31
3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,1,1,7,4,2,-1,1,0,34945,31
3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,1,2,4,2,2,4,2,5,49614,12
3,3,3,2,2,2,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,3,5,1,-1,1,8,225535,41
3,3,3,2,3,2,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,4,4,1,12,1,6,70191,31
3,2,3,3,1,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,5,3,1,5,1,8,47717,21
3,3,1,1,1,1,1,1,3,3,1,1,3,3,3,3,3,3,3,3,3,3,2,2,1,7,5,1,1,1,8,104401,21
3,3,3,2,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,1,7,1,8,17042,11
3,1,2,1,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,5,4,2,8,1,0,417518,21
3,2,3,1,1,3,2,2,2,3,3,2,3,3,3,2,3,3,3,3,3,3,2,2,1,3,4,1,5,1,8,95817,21
3,3,3,2,3,2,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,3,4,1,10,1,4,20804,31
3,3,3,1,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,2,1,6,50660,31
3,3,3,1,1,2,3,1,8,8,8,3,3,3,3,3,3,3,3,3,3,3,2,1,2,3,4,2,12,2,8,54687,12
3,2,2,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,1,4,3,1,7,1,4,88604,21
3,3,3,3,1,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,2,2,7,1,2,-1,3,4,46058,13
3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,6,4,1,3,1,8,75792,31
3,3,3,2,3,3,3,2,3,3,3,1,3,3,2,3,3,3,3,3,3,3,2,2,1,4,3,1,14,3,6,29300,33
3,3,3,2,2,2,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,2,2,1,4,4,1,2,1,8,67360,31
3,3,3,1,3,1,3,1,3,3,3,1,3,3,3,1,3,3,3,3,3,1,2,2,2,3,1,2,7,2,8,119099,32
3,1,1,1,3,3,3,1,3,1,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,5,5,1,97,1,8,245001,21
3,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,1,1,6,4,2,-1,1,7,56844,31
3,3,3,2,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,1,2,4,4,2,8,2,8,92378,32
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,1,1,4,3,1,7,2,5,18153,12
3,3,3,1,1,3,3,2,2,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,4,4,1,2,2,8,13372,22
3,3,3,2,2,2,2,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,4,5,1,1,1,8,13502,21
3,3,3,2,2,3,3,2,3,3,3,2,1,3,3,3,3,3,3,3,9,9,2,2,1,3,3,1,14,3,4,8509,33
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,1,7,2,5,24807,12
3,3,3,3,1,2,3,2,3,3,3,1,3,3,3,1,3,3,3,3,3,3,2,2,2,3,3,2,4,4,3,71797,14
3,3,3,2,3,2,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,1,8,1,4,112768,41
3,3,3,1,3,1,3,2,3,3,3,1,3,3,2,2,3,3,3,3,3,3,2,2,2,3,3,1,11,3,5,59862,33
3,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,1,7,4,5,67390,14
3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,5,4,1,1,1,8,183750,21
3,3,3,3,3,3,3,2,3,3,2,1,3,3,3,3,3,3,3,3,3,3,2,1,1,6,4,1,2,4,8,262662,34
3,3,3,2,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,5,5,1,1,1,8,24869,31
3,3,3,2,3,2,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,2,2,2,1,3,4,1,11,1,5,27098,31
3,3,3,3,3,2,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,3,4,1,5,1,7,23020,31
3,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,4,3,1,6,1,5,31103,31
3,3,3,2,3,2,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,2,12,1,0,57887,31
3,1,1,1,3,3,3,1,3,3,1,1,3,3,3,3,3,3,3,3,3,3,2,2,1,6,5,1,1,1,8,212380,21
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,5,3,2,5,1,5,323260,11
2,2,3,2,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,4,5,1,3,1,5,319614,11
3,3,3,2,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,2,7,2,6,123171,32
3,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,2,5,1,1,1,0,979479,11
3,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,2,5,1,2,2,8,362379,32
3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,2,1,1,0,16754,31
3,3,3,1,1,2,3,2,3,3,3,2,3,3,3,1,3,3,3,3,3,3,2,2,1,2,4,1,12,3,6,55853,13
3,3,3,2,2,2,3,2,3,3,3,1,3,3,2,2,3,3,3,3,3,3,2,2,1,3,4,1,14,2,5,33246,22
3,3,3,1,3,3,3,2,3,3,3,2,3,3,3,1,3,3,3,3,3,3,2,2,1,6,3,1,4,1,6,11303,11
2,3,3,2,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,6,2,2,-1,1,6,232673,11
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,3,5,1,1,1,6,92857,21
3,3,3,3,1,3,3,1,3,3,3,1,3,3,3,3,3,3,1,3,3,3,2,2,1,4,3,1,7,3,5,21812,13
3,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,2,6,2,5,12357,12
3,1,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,-1,1,1,8,408595,21
3,3,3,1,1,2,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,1,1,5,2,1,4,2,8,11922,12
3,3,3,3,2,2,3,2,3,3,2,1,3,3,3,3,3,3,3,3,3,3,2,2,1,3,5,1,1,2,0,21307,12
3,2,3,2,3,2,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,5,3,2,5,1,6,302651,11
3,2,3,1,1,2,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,2,4,2,2,1,0,22914,21
3,3,3,3,3,3,3,1,3,1,3,1,3,3,3,1,3,1,1,3,3,3,2,1,1,4,2,1,12,4,7,36174,24
3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,3,4,1,8,4,3,35899,14
3,3,3,2,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,1,14,1,6,27095,11
3,2,3,1,1,3,3,2,1,3,3,1,3,2,2,2,3,3,3,3,3,2,2,2,2,4,3,2,5,2,8,174520,22
2,3,3,1,3,2,3,1,3,2,3,2,3,3,3,1,3,3,3,3,3,3,2,2,2,4,2,1,8,1,7,76629,31
3,3,3,1,1,3,3,2,2,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,2,2,3,8,98974,23
3,3,3,2,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,2,7,1,8,284938,11
3,3,3,2,3,3,2,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,3,4,1,1,2,7,6632,22
